,id,name,profile_path_url,popularity,department,gender,known_for
896,1355937,Liz Tabish,/p6LSbeP9xgXFFr2TurEXeZ7DaQN.jpg,5.017,Acting,1,"The Son, The Veil, The Golden Rut"
897,227792,Cynthia Khan,/lbBLxZw9Mm2IxwWgUyr6h8ZhvK4.jpg,5.014,Acting,1,"In the Line of Duty 4, Tiger Cage II, Blade of Fury"
898,2230,Pam Grier,/sMGkXFfG0P8dRI26zXGJMDsrzvy.jpg,5.014,Acting,1,"Jackie Brown, Mars Attacks!, Law & Order: Special Victims Unit"
899,5953,Spike Jonze,/nENww1fEt1hmanhc3OyXVcgo9iF.jpg,5.011,Directing,2,"Her, Being John Malkovich, Adaptation."
900,2492365,Anushree Datta,/c7F6pfPQdR1a1UH8X3bEehKqkco.jpg,5.008,Acting,0,Intercourse
901,14408,Matthew Perry,/oSKEEDXDNnwWdQ68qfDVD6Q7Pxp.jpg,5.008,Acting,2,"17 Again, The Simpsons, Friends"
902,1968427,Kim Jeong-ah-II,,5.005,Acting,1,"Young Mother 3, Madam"
903,18891,Joan Severance,/27d3r8B0APyKPlk6DeEwdcH0jIk.jpg,5.005,Acting,1,"American Horror Story, See No Evil, Hear No Evil, Bird on a Wire"
904,124426,Ekaterina Klimova,/22gIBaD2USWmqL3LaKGIS3bmz6R.jpg,5.003,Acting,1,"We Are From The Future, We Are from the Future 2, Six Degrees of Celebration 6"
905,2641,Martin Landau,/lMr60HjzcLU1m1IMhV9Uol6O6l0.jpg,5.0,Acting,2,"Sleepy Hollow, The Simpsons, 9"
906,190895,Sarah Gadon,/wn1JyDdcpBkrGMwRbdPXhkxVc9a.jpg,4.994,Acting,1,"The Amazing Spider-Man 2, Dracula Untold, Enemy"
907,14405,Courteney Cox,/a2NJbLwimILFYOVArpUuwS1pBAY.jpg,4.994,Acting,1,"Ace Ventura: Pet Detective, Scream, Friends"
908,13548,James Spader,/mruZ9jhbOX8Ws6YBk1JaiB3MU85.jpg,4.992,Acting,2,"Avengers: Age of Ultron, Lincoln, Stargate"
909,11008,Rebecca Romijn,/doqFBHNbNhoLF9RX9SYPqwu1mvd.jpg,4.992,Acting,1,"X-Men: First Class, X-Men, X2"
910,39658,Sally Hawkins,/osYgwtQIiNbPFc8JkFDxreBgqxZ.jpg,4.99,Acting,1,"Star Wars: Episode I - The Phantom Menace, The Shape of Water, Godzilla"
911,88496,Charlie Ray,/dMKWDaWQmbUzD4dLyzZL1mcQM9Z.jpg,4.982,Acting,1,"Law & Order: Special Victims Unit, Little Manhattan"
912,55755,Richard T. Jones,/maj4EY3OXJ5KQ9867akrMXtlfoV.jpg,4.982,Acting,2,"Godzilla, Super 8, Collateral"
913,127708,Seo Ji-hye,/9PMuUDjQHmKxJVqyNV2pvknlQ1S.jpg,4.98,Acting,1,"Rampant, Voice, Running Man"
914,3131,Antonio Banderas,/l39A8Anyhs3iFiW6UVoIhogAldM.jpg,4.979,Acting,2,"Shrek 2, Shrek the Third, Shrek Forever After"
915,155,Lucas Black,/nnToKVCFyt9YuOC2leON88hZjSW.jpg,4.978,Acting,2,"Furious 7, The Fast and the Furious: Tokyo Drift, Jarhead"
916,123456,Silje Torp,/fAcrRVZqLMVDVcgfvf7xmY7QRtY.jpg,4.977,Acting,1,"Norsemen, Hawaii, Oslo, Dag"
917,54697,Dave Franco,/2YqkeAXNHfYMwfEjloIrDJMf8OQ.jpg,4.977,Acting,2,"Now You See Me, Now You See Me 2, 21 Jump Street"
918,1036,Cybill Shepherd,/nBm4ciBF2s3ynzxHMkcFpmiODgc.jpg,4.977,Acting,1,"Taxi Driver, Law & Order: Special Victims Unit, Criminal Minds"
919,6194,Claire Danes,/eKGeoWCAUa0G7D3ZBKsRrtDfZzy.jpg,4.962,Acting,1,"Terminator 3: Rise of the Machines, Romeo + Juliet, Stardust"
920,1625558,Awkwafina,/l5AKkg3H1QhMuXmTTmq1EyjyiRb.jpg,4.961,Acting,1,"Ocean's Eight, Neighbors 2: Sorority Rising, Jumanji: The Next Level"
921,41071,Leonora Fani,/nG0UpYJJVzJ7QRfGKSJKTxoOvQF.jpg,4.958,Acting,1,"Giallo in Venice, Dog Lay Afternoon, Hotel Fear"
922,3545,Edward Hardwicke,/hR8LE66ObEsHKeFk20sHXCRjnca.jpg,4.957,Acting,2,"Love Actually, Elizabeth, Oliver Twist"
923,3416,Demi Moore,/e6XPgTpGrEY6g9nG7gnvWaksRvb.jpg,4.955,Acting,1,"Ghost, The Hunchback of Notre Dame, LOL"
924,936970,Julia Garner,/3ssgMsIWiTafSrjHNYdxYYZcvuf.jpg,4.954,Acting,1,"The Perks of Being a Wallflower, Sin City: A Dame to Kill For, Ozark"
925,44434,Edwige Fenech,/79v8gsqCnqJPpI5RRmMMQP9iXV3.jpg,4.954,Acting,1,"Hostel: Part II, Ace, Vacanze in America"
926,25837,Elisha Cuthbert,/aK67ba0Fakn65Y0jUaTBIJG57tb.jpg,4.953,Acting,1,"Love Actually, Family Guy, The Girl Next Door"
927,57578,MyAnna Buring,/oN3YUXsQYfcss2lJZetkRPoKx21.jpg,4.951,Acting,1,"The Twilight Saga: Breaking Dawn - Part 2, The Twilight Saga: Breaking Dawn - Part 1, The Descent"
928,568418,Maja Schöne,/vyGIt8F9cs3i2MNomb8cLkO1p3p.jpg,4.949,Acting,1,"Dark, Scene of the Crime, Buddenbrooks"
929,4787,Joseph Mazzello,/44gsv7TlXOOKDGg5aRtqxZjM9ae.jpg,4.948,Acting,2,"Jurassic Park, Bohemian Rhapsody, The Social Network"
930,1473841,Park Jin-young,/zQ0MlBausdXb2vfL2f5YD3udHRw.jpg,4.942,Acting,2,"The Legend of the Blue Sea, Running Man, Men on a Mission"
931,1987248,Ali Semi Sefil,,4.939,Acting,0,Woman
932,973667,Rosa Salazar,/2u00obFh9ST5Y389r2Z2DYShku9.jpg,4.939,Acting,1,"Insurgent, Maze Runner: The Scorch Trials, Bird Box"
933,51797,Nathan Fillion,/cHa5mYkRZYdQ8GjLUFeZaiVwi4J.jpg,4.935,Acting,2,"Guardians of the Galaxy, Saving Private Ryan, Monsters University"
934,121529,Léa Seydoux,/dviJWuZ1MNVnW0ENZdfb9oD3nds.jpg,4.934,Acting,1,"Inglourious Basterds, The Grand Budapest Hotel, Spectre"
935,1676769,Clara Rosager,/uWJmSHMGy8RlSRwtZHzyqAW17C4.jpg,4.932,Acting,1,"The Purity of Vengeance, The Rain, En-to-tre-nu!"
936,8396,Tom Lister Jr.,/fwZoX5VWtXM55Mb11eLguixyIXI.jpg,4.931,Acting,2,"The Dark Knight, Zootopia, The Fifth Element"
937,3392,Michael Douglas,/rLZuF0R80ZaIgehrNWt0gVt5Tcq.jpg,4.915,Acting,2,"Ant-Man, Avengers: Endgame, Ant-Man and the Wasp"
938,1136940,Lili Reinhart,/7q9dCds3jDkSBo9FgtNRwOwRLxr.jpg,4.903,Acting,1,"Riverdale, Hustlers, Law & Order: Special Victims Unit"
939,91461,Michelle Hurd,/nqb7MP0h2yctCfpeJoGo3WbmsSQ.jpg,4.902,Acting,1,"Marvel's Daredevil, Marvel's Jessica Jones, Law & Order: Special Victims Unit"
940,1967065,Çağlar Ertuğrul,/nXuSbIb8NuJ22MaYmuTg49ymQ0P.jpg,4.899,Acting,0,"Ailecek Şaşkınız, Kurt Seyit and Şura, Stay With Me"
941,2295,Mickey Rourke,/nWavCABLlwvoU2frtXEEcUYb4Q6.jpg,4.899,Acting,2,"Iron Man 2, Sin City, The Expendables"
942,1817,Linda Cardellini,/uzOb0qyqYlyPD7ZQx3Du4M3zPWf.jpg,4.899,Acting,1,"Avengers: Age of Ultron, Avengers: Endgame, Green Book"
943,4886,Norman Reedus,/ozHPdO5jAt7ozzdZUgyRAMNPSDW.jpg,4.898,Acting,2,"The Walking Dead, American Gangster, Blade II"
944,6213,Jamie Kennedy,/zSBGgxJOS6c06ucEcoD9JYwZ4Rw.jpg,4.897,Acting,2,"Scream, Romeo + Juliet, Enemy of the State"
945,1709,Jack Davenport,/4asp2xBJS98Tx8yKTLyWn7fjLKj.jpg,4.896,Acting,2,"Pirates of the Caribbean: The Curse of the Black Pearl, Kingsman: The Secret Service, Pirates of the Caribbean: Dead Man's Chest"
946,15455,Tate Donovan,/ioIZ55gaw9u7NIwmHYqIIIT7ksw.jpg,4.895,Acting,2,"Argo, Hercules, Manchester by the Sea"
947,3265,Eli Wallach,/cjOzKNXOrwc8ZgGWmJEM8A3HZ19.jpg,4.894,Acting,2,"The Good, the Bad and the Ugly, Mystic River, The Godfather: Part III"
948,23626,Liev Schreiber,/tcMQZGadbJha3becsGmeC0KXMYW.jpg,4.892,Acting,2,"X-Men Origins: Wolverine, Spider-Man: Into the Spider-Verse, Spotlight"
949,6065,Dennis Quaid,/btHNMHK5hsShDkAgfb2bl3e1OAA.jpg,4.892,Acting,2,"The Day After Tomorrow, G.I. Joe: The Rise of Cobra, The Parent Trap"
950,70437,Ng Man Tat,/9kemdd6ubjuOC0DMPqLedbuQQlo.jpg,4.888,Acting,2,"Shaolin Soccer, The Wandering Earth, A Chinese Odyssey Part One: Pandora's Box"
951,1121,Benicio del Toro,/hFqwUx8iKXcJoAEUdeFtIdIaD1b.jpg,4.887,Acting,2,"Guardians of the Galaxy, Avengers: Infinity War, Thor: The Dark World"
952,1062,Christopher Lloyd,/jvZ1fzk6IXVMajQvygV7l8uOc2d.jpg,4.887,Acting,2,"Back to the Future, Back to the Future Part II, One Flew Over the Cuckoo's Nest"
953,219664,Cody Christian,/jzl2zTlhIKvcIDO76YcEkZyo3gH.jpg,4.886,Acting,2,"Surrogates, Grey's Anatomy, True Blood"
954,58058,Lochlyn Munro,/caBPICexFi48JIvsEdwJGjQrTmY.jpg,4.878,Acting,2,"Scary Movie, Arrow, The Predator"
955,74687,Stella Maeve,/aOVoELSzEhAaakpAt4uqNoNyexj.jpg,4.877,Acting,1,"House, Law & Order: Special Victims Unit, Bones"
956,1682694,Darren Chen,/i5PFL6qmjzuSIqQn2xYAvoXQate.jpg,4.876,Acting,2,"Meteor Garden, Proud of Love, The sleuth of ming dynasty"
957,1672907,Hilal Altınbilek,/i6jSXjNVQ6ckHBQH6SuTPqONBTk.jpg,4.876,Acting,0,"Black Rose, Çocuklar Sana Emanet, Bir Zamanlar Çukurova"
958,2371449,Noa Fisher,/1HicF91xNsv5xjgpngPTxyTu4cX.jpg,4.874,Acting,0,Uncut Gems
959,2712,Michael Biehn,/4FH0jVnPdTEqTBSYTtkZZN3o33k.jpg,4.874,Acting,2,"The Terminator, Aliens, Grease"
960,5503,Gabrielle Anwar,/v0zVLAM7kv7ZP0j95HWfNPr1fvp.jpg,4.872,Acting,1,"Scent of a Woman, Once Upon a Time, The Last Summer"
961,1272291,Matthew Daddario,/xuEPjQWJuOGnuxxmx1QXx0d1jWG.jpg,4.871,Acting,2,"Delivery Man, Naomi and Ely's No Kiss List, Shadowhunters"
962,171233,Deena Martin,/1VDPcvqm0qDzpSDYGwkE4ope3q1.jpg,4.871,Acting,1,"Dazed and Confused, Swingers"
963,1030252,Álex González,/2IUmv2kSHXrS4RcLTpUm3PDeh5x.jpg,4.868,Acting,2,"X-Men: First Class, Orbiter 9, Combustion"
964,1457454,Ellora Torchia,/jBbSaKGYQalYHRTouwihFNUOOqn.jpg,4.866,Acting,1,"Midsommar, Les Cowboys, Beowulf: Return to the Shieldlands"
965,1371108,Kyla Drew Simmons,/q45XSpE8FIiCMLJd2Af7f5wJ94k.jpg,4.864,Acting,1,"Prisoners, The Good Doctor, Peppermint"
966,50304,James Arness,/hLz1Lo6sfoLfFVlwnOSKMS2c1gY.jpg,4.862,Acting,2,"The Thing from Another World, Them!, Hondo"
967,879,Billy Bob Thornton,/6b8d1M3qEEE6b9ZyNRsgiMUJmyD.jpg,4.851,Acting,2,"Armageddon, Love Actually, The Big Bang Theory"
968,8783,Eric Bana,/zAHm7AyJvoIUumfAZtpKNoEdvJn.jpg,4.85,Acting,2,"Finding Nemo, Star Trek, Troy"
969,6473,Kelly Lynch,/iEYrz8OkLoku1pMsvwSabEgHiTN.jpg,4.847,Acting,1,"Charlie's Angels, The Jacket, Cocktail"
970,1258599,Cengiz Coşkun,/frdLalGnINyz9iXzlnbeuHcRjJT.jpg,4.841,Acting,0,"Resurrection: Ertugrul, The Mountain"
971,118370,Marko Zaror,/wFPkVmbwwYdv8sFwdxUACfSssiu.jpg,4.84,Acting,2,"Alita: Battle Angel, Machete Kills, Marvel's The Defenders"
972,19299,Eamonn Walker,/mfB9S91rT1ZbqZloEn5i5jYTKoC.jpg,4.84,Acting,2,"Unbreakable, Lord of War, Tears of the Sun"
973,9195,Hiroyuki Sanada,/bQPcqqXDH6DF7WusAjeBeAktJU9.jpg,4.838,Acting,2,"Avengers: Endgame, Minions, The Wolverine"
974,76070,Mia Wasikowska,/e3tgrIryp5wTFbDbDdfjxd8012m.jpg,4.832,Acting,1,"Alice in Wonderland, Alice Through the Looking Glass, Crimson Peak"
975,887,Owen Wilson,/3xjbkIk2zVROisO4Jb1wFuSm7t5.jpg,4.832,Acting,2,"The Grand Budapest Hotel, Cars, Night at the Museum"
976,5309,Judi Dench,/cpna5VGvAxuKuC31xJPBKy9zbnv.jpg,4.83,Acting,1,"Skyfall, Pirates of the Caribbean: On Stranger Tides, Spectre"
977,63312,Yvonne Strahovski,/agSsHLcKEosetlcIJ1QibJOFG2.jpg,4.828,Acting,1,"The Predator, Dexter, Killer Elite"
978,2155,Thora Birch,/wtJp5fFd8KT6bb25PvfGN1yO17d.jpg,4.827,Acting,1,"American Beauty, The Walking Dead, Hocus Pocus"
979,514,Jack Nicholson,/rmwgMiLjy1QgFCz1TDWDqpO6dq4.jpg,4.826,Acting,2,"The Shining, The Departed, One Flew Over the Cuckoo's Nest"
980,1522700,Burcu Özberk,/ybkIp6BTlxkmAbg6o7VosM5tvtf.jpg,4.824,Acting,1,"Magnificent Century, Direniş Karatay, Sun's Daughters"
981,2290835,Andrew Matthew Welch,/yhl001SQhneO88WSQR5vAxcct2h.jpg,4.822,Acting,2,"Ma, Nancy Drew and the Hidden Staircase, Purity Falls"
982,52018,Britt Robertson,/2dvBB0F4NiS2Clxmv5mo9TvQLty.jpg,4.815,Acting,1,"Tomorrowland, The Longest Ride, Scream 4"
983,17521,Kelly Reilly,/gof8bWW9E7MH30GpvA97PwGiIuu.jpg,4.815,Acting,1,"Sherlock Holmes, Sherlock Holmes: A Game of Shadows, Flight"
984,12217,Jay Mohr,/6HGBa7y15h6Xrg55Wr8BepS363R.jpg,4.815,Acting,2,"The Simpsons, Family Guy, Jerry Maguire"
985,1016168,Lily James,/sOyEG5H6MRSokyKO5qnNT3wIC2h.jpg,4.814,Acting,1,"Baby Driver, Cinderella, Darkest Hour"
986,84247,Emily VanCamp,/zTl2KVglr7D7jnBLjbqe1BbbJiV.jpg,4.812,Acting,1,"Captain America: Civil War, Captain America: The Winter Soldier, The Ring Two"
987,544797,Chin Siu-Ho,/uI8Q5pHWbFAWWYqI1jEaDJIBcOn.jpg,4.81,Acting,2,"Fist of Legend, Tai-Chi Master, Rigor Mortis"
988,61697,Sung Kang,/j6kC4l4FIfrpVr2bHpPFR4S9tSD.jpg,4.81,Acting,2,"Fast & Furious 6, Fast Five, Fast & Furious"
989,6008,Harry Shearer,/qtGHYpWLbqQVY9ymVPtrJZV6MHg.jpg,4.807,Acting,2,"The Truman Show, The Simpsons Movie, The Simpsons"
990,1255318,Taishi Nakagawa,/6FjoDrz2oxMSJ3OX3JIk9TmHf37.jpg,4.805,Acting,2,"Closest Love To Heaven, Your Lie in April, ReLIFE"
991,56446,John Cena,/WbnZd6SK3DRlQBBW1yP1xHwlbs.jpg,4.805,Acting,2,"Bumblebee, Daddy's Home, Trainwreck"
992,1844511,Hou Ming Hao,/d3svaBnWtgamTPc5TxtBCNmeljM.jpg,4.804,Acting,2,"Cambrian Period, Rakshasa Street, When We Were Young"
993,58369,Alexandra Breckenridge,/cQpYb8GK4OYEU9inG4ay1kg72wM.jpg,4.803,Acting,1,"The Walking Dead, Family Guy, She's the Man"
994,21165,Kim Dickens,/yr6kstI1hdLP6LXz2xyBB4ovduj.jpg,4.803,Acting,1,"Gone Girl, Miss Peregrine's Home for Peculiar Children, The Blind Side"
995,221116,India Eisley,/7dmchBMMzEvUG7pkEGYdyQ35Y3F.jpg,4.801,Acting,1,"Underworld: Awakening, Underworld: Blood Wars, Look Away"
996,5576,Val Kilmer,/gkm9FAYpWg39uOysjs8O9TrugHo.jpg,4.801,Acting,2,"Heat, Top Gun, Batman Forever"
997,2959,Kayvan Novak,/tP88bQ4iLBdvvHYVI2aMHJcTCvb.jpg,4.796,Acting,2,"Men in Black: International, Paddington, Syriana"
998,12422,Dennis Weaver,/5vEytG95UOALQSv57lU7wAdTYrs.jpg,4.794,Acting,2,"The Simpsons, Home on the Range, Duel"
999,1420715,Greta Onieogou,/1ROoa9GhKmt2RvwBPtx4ZqFPk3t.jpg,4.788,Acting,1,"Miss Sloane, Fever Pitch, Heartland"
1000,865,Michael Bay,/65IyBCQOv5MQuPCGr4jshelqTox.jpg,4.786,Production,2,"A Quiet Place, Transformers, The Purge"
1001,92730,Pollyanna McIntosh,/vvFI2kAHG3NWOkJLPX017Hodjh3.jpg,4.784,Acting,1,"The Walking Dead, Exam, Filth"
1002,6408,Nick Stahl,/3IBXRFxLdpk3PrN6ypdiWZi6xe3.jpg,4.784,Acting,2,"Sin City, Terminator 3: Rise of the Machines, The Thin Red Line"
1003,1016071,Déborah Révy,/n2sqmHfc7VxmzMLVKKsz9RQfBbd.jpg,4.783,Acting,1,"Love, Desire, My Little Princess"
1004,226139,Miloš Biković,/xXWQOQLvBAJ0amzVKuAKEKt1lhi.jpg,4.778,Acting,2,"Beyond the Edge, Ice, Balkan Line"
1005,159962,Kat Graham,/idfhPdiZMZXOf2MrXLg9HcHy8KM.jpg,4.778,Acting,1,"17 Again, The Parent Trap, How It Ends"
1006,1770525,Emma Appleton,/jiwxHk5BsbIlaUROkW99vRwvtvJ.jpg,4.775,Acting,1,"The Nun, The Witcher, The End of the F***ing World"
1007,2098555,Perth Tanapon,/oZWmDQTKidx4ofdhjz6W4mQOCna.jpg,4.772,Acting,2,"Love By Chance, Reminders, 2Wish Everlasting Love"
1008,83635,Eva Huang,/gslX12K81KDhS78izlSSH9oBNLB.jpg,4.772,Acting,1,"Kung Fu Hustle, Race to Witch Mountain, The Sorcerer and the White Snake"
1009,1974644,Tanner Stine,/d8yxkrNCWowHesZDCz1NaXyIZGl.jpg,4.771,Acting,2,"NCIS, Teen Wolf, Impulse"
1010,1244197,Angelique Boyer,/1jFWvoO4NHzPD7m4S5bD6h7xO0f.jpg,4.77,Acting,1,"Rebelde, What Life Took From Me, Teresa"
1011,71189,Cobie Smulders,/klOl0L9mSV74DRgVRgaY7pUnVXm.jpg,4.77,Acting,1,"The Avengers, Avengers: Infinity War, Avengers: Age of Ultron"
1012,1003,Jean Reno,/q7dYamebioHRuvb9EWeSw8yTEfS.jpg,4.768,Acting,2,"Léon: The Professional, The Da Vinci Code, Mission: Impossible"
1013,1822751,Raquel Xu,/7LcgcXJbXlDeTIKF3bHgN0GDpFr.jpg,4.767,Acting,1,"Chasing the Dragon, Hello Mr. Billionaire, Kill Mobile"
1014,94330,David Bradley,/9mTinHxJQgfMf26bx3dddlYDBj9.jpg,4.763,Acting,2,"American Ninja 3: Blood Hunt, American Ninja 4: The Annihilation, American Ninja 5"
1015,1358460,Annie Q.,/r4jc87qnenO9hWortDbYkw4xtTE.jpg,4.762,Acting,1,"Alex Strangelove, Elementary, Blindspot"
1016,76110,Stephen Amell,/kTe4RYfqFze7N6HX1HEnNfHBZ2w.jpg,4.758,Acting,2,"The Flash, Arrow, Teenage Mutant Ninja Turtles: Out of the Shadows"
1017,1675905,Zhang Ruoyun,/o9VJEk1PQhFCX1SRcBcgxZhTpJE.jpg,4.754,Acting,2,"Sky on Fire, Sparrow, Joy of Life"
1018,90060,Pilou Asbæk,/iNLpeS6swvmeDGHgYYNMDPPNNIT.jpg,4.754,Acting,2,"Lucy, Game of Thrones, Ghost in the Shell"
1019,1048435,Zhang Xinyu,/qrDUkRtgpygpiOIhXV0fDKAIg44.jpg,4.752,Acting,1,"Flying Swords of Dragon Gate, If You Are the One 2, Love Actually... Sucks!"
1020,18054,Rinko Kikuchi,/lv4UuorZtC37VaFAHO205u4lS73.jpg,4.751,Acting,1,"Pacific Rim, Pacific Rim: Uprising, 47 Ronin"
1021,1438264,Leo Wu,/kVMibMsmDR7cVUQHX2pLGqe2LWH.jpg,4.75,Acting,2,"Shadow, S.M.A.R.T. Chase, Nirvana in Fire"
1022,1930583,Danielle van Bercheycke,,4.749,Acting,0,Frau Ella
1023,1464650,Dafne Keen,/vohccdHmJHNZX9UIcRlmZ4Qwkj.jpg,4.749,Acting,1,"Logan, His Dark Materials, Ana"
1024,98522,Riley Keough,/2SdH9DG4dT73m7QydIMlA8uX8aT.jpg,4.749,Acting,1,"Mad Max: Fury Road, Magic Mike, Logan Lucky"
1025,69597,Drew Barrymore,/5u7oETw3zXC2W4gvRqokPRSu6j.jpg,4.747,Acting,1,"Donnie Darko, E.T. the Extra-Terrestrial, 50 First Dates"
1026,6368,Embeth Davidtz,/gmc4nZtGc6bge9DnriR57VYq0dA.jpg,4.743,Acting,1,"The Amazing Spider-Man, Schindler's List, The Amazing Spider-Man 2"
1027,43259,Kyra Harper,/hItQl4CyIC6Www5FQeHVWrv76ap.jpg,4.742,Acting,1,"Orphan Black, The Glass Castle, To Die For"
1028,35742,Shah Rukh Khan,/1w76N732BRbwQegkHnhwE4zgls0.jpg,4.742,Acting,2,"Dilwale Dulhania Le Jayenge, My Name Is Khan, Kabhi Khushi Kabhie Gham"
1029,47821,Vanessa Hessler,/yUwoqwVDPelxG8sq9y6HpNvmWff.jpg,4.74,Acting,1,"Asterix at the Olympic Games, Christmas in Miami, But What Sign Are You?"
1030,34485,Lauren Holly,/bWQsB6ueNNkygxCiIxyKznQAiOK.jpg,4.737,Acting,1,"Dumb and Dumber, What Women Want, Crank: High Voltage"
1031,21684,Bong Joon-ho,/stwnTvZAoD8gEJEDHpDQyLCyDy5.jpg,4.737,Directing,2,"Parasite, Snowpiercer, Okja"
1032,8169,Tyrese Gibson,/1Xs69trtx3P9HmqqYtErISX7juj.jpg,4.736,Acting,2,"Fast & Furious 6, Transformers, Furious 7"
1033,1037,Harvey Keitel,/f4fjeWB4TrT1gOOBGgFVe9otC0t.jpg,4.736,Acting,2,"Pulp Fiction, Inglourious Basterds, The Grand Budapest Hotel"
1034,18248,Mary-Louise Parker,/ljaNmBF31BbOvrrawms7vCsIqBP.jpg,4.733,Acting,1,"RED, Red Sparrow, RED 2"
1035,1812,Michelle Williams,/sXTP6wlqIDz1tDGLU3DFbklSTpq.jpg,4.733,Acting,1,"Shutter Island, Venom, The Greatest Showman"
1036,239019,Kit Harington,/prXypMY3qEVD63Row10IRlTlKwV.jpg,4.732,Acting,2,"Game of Thrones, How to Train Your Dragon 2, How to Train Your Dragon: The Hidden World"
1037,1397812,Fiona Vroom,/bZMGDCfMLZHm7ZoML02jcTdBz7A.jpg,4.727,Acting,0,"Star Trek Beyond, Power Rangers, Big Eyes"
1038,2956,Amanda Peet,/p6UDNoqT5LRq54am6eq2zHqgvKL.jpg,4.727,Acting,1,"2012, Identity Thief, Identity"
1039,3872,Daniel Brühl,/yaSULfePwytkw845KKiz4bbLK48.jpg,4.725,Acting,2,"Captain America: Civil War, Inglourious Basterds, The Bourne Ultimatum"
1040,49623,Jared Padalecki,/uQLe1lfEBul3locVlV8nXD6n8TI.jpg,4.723,Acting,2,"Supernatural, Cheaper by the Dozen, House of Wax"
1041,2146944,Anya Chalotra,/r4Ss6bZAZR77wQmD5s7G35weLrm.jpg,4.721,Acting,1,"The Witcher, The ABC Murders, Wanderlust"
1042,1537768,Kim Tae-ri,/gFofVUeVlIvBJMUv7maHQwWdfsk.jpg,4.719,Acting,1,"The Handmaiden, 1987: When the Day Comes, Little Forest"
1043,58502,Natalie Dormer,/3OlkHjDKDj9NKkFWXfLk7gcb2C.jpg,4.714,Acting,1,"Captain America: The First Avenger, The Hunger Games: Mockingjay - Part 1, The Hunger Games: Mockingjay - Part 2"
1044,12041,Julia Stiles,/zPE9HjxYZ3UwPkCQ5K0wJqG99Tg.jpg,4.714,Acting,1,"Silver Linings Playbook, The Bourne Identity, The Bourne Ultimatum"
1045,31639,Claudiu Trandafir,/cY9ewAGhoj76Jc9Cef0eooaOYK0.jpg,4.71,Acting,2,"High Strung, The Devil Inside, A Christmas Prince: The Royal Wedding"
1046,62010,Portia de Rossi,/sPf2YdfciJT2ov1i7xp0IqfMaKP.jpg,4.707,Acting,1,"Scream 2, Family Guy, Arrested Development"
1047,55463,Jessica Stroup,/sr01O3bY7fjZ3OaR9grC4gJAWeM.jpg,4.705,Acting,1,"Ted, Jack Reacher: Never Go Back, Family Guy"
1048,14407,Matt LeBlanc,/35sPf8IBVl54vdmc9Tyv17otMnk.jpg,4.703,Acting,2,"Charlie's Angels, Friends, Charlie's Angels: Full Throttle"
1049,17419,Bryan Cranston,/zizbtrRr1mKdiMoFPqlmybgfDHr.jpg,4.698,Acting,2,"Saving Private Ryan, Drive, Godzilla"
1050,1428398,Carlos Valdes,/hbzKxnVyJkYRo2ftoz751p33S1r.jpg,4.696,Acting,2,"The Flash, Arrow, Supergirl"
1051,1039011,Natalia Dyer,/ssGaw3IMsc2AbwwwudPgOeJ8phe.jpg,4.694,Acting,1,"Stranger Things, Hannah Montana: The Movie, Velvet Buzzsaw"
1052,1910027,Hanna,,4.692,Acting,0,"Beauty Salon: Special Services, Beauty Salon: Special Services"
1053,1758117,Syafiq Kyle,/3WjbYMbX09ExkJHCa2864tTsWhF.jpg,4.688,Acting,0,"Langsuir, Pusaka, Gol & Gincu Vol 2"
1054,222141,Megan Boone,/kHi2gcqIOSIkgE2cMRV6LFdYY2v.jpg,4.687,Acting,1,"Step Up Revolution, The Blacklist, Sex and the City 2"
1055,2341,Richy Müller,/69W9VO478asbTZJrhqOfHddyunF.jpg,4.687,Acting,2,"xXx, Break Up Man, Vampire Sisters"
1056,1150,Brian De Palma,/rQNkUdKRKv1A4s7N4xcFnJior6n.jpg,4.687,Directing,2,"Scarface, Mission: Impossible, The Untouchables"
1057,20376,Sarah Roemer,/kMrJ3q4BOF0zoeIhnPO2cYw9aZY.jpg,4.686,Acting,1,"Hachi: A Dog's Tale, Disturbia, The Grudge 2"
1058,1390724,Виктория Горшенина,,4.682,Acting,0,"Люди и манекены, Tartuffe, Прощание с Петербургом"
1059,25663,Thomas Brodie-Sangster,/sMw8Jh8m7O4u0Ige2Kqp3wM5vlZ.jpg,4.68,Acting,2,"Star Wars: The Force Awakens, The Maze Runner, Game of Thrones"
1060,85143,Angela Sarafyan,/n23SKRSGUZL5sJz4MFkjnPxLgPl.jpg,4.675,Acting,1,"The Twilight Saga: Breaking Dawn - Part 2, Westworld, Extremely Wicked, Shockingly Evil and Vile"
1061,239507,Asami Ogawa,/opsFD6bLmQRLEyYGXqXF46iRehc.jpg,4.672,Acting,1,"Star of David: Beauty Hunting, Erotic Diary of an Office Lady, Ryuji"
1062,2157,Robin Williams,/sojtJyIV3lkUeThD7A2oHNm8183.jpg,4.672,Acting,2,"Aladdin, Good Will Hunting, Jumanji"
1063,12656,Joanne Whalley,/fvufjTvUcY6ctqryO5sks0XDav2.jpg,4.67,Acting,1,"Marvel's Daredevil, Willow, Criminal Minds"
1064,10875,Françoise Yip,/6TllaFxiYl6j5l5rmnbAIGInaPJ.jpg,4.67,Acting,1,"Arrow, Everything, Everything, The Predator"
